LinkageGroup,SNP,Scaffold,Position,SexAveraged_cM,Female_cM,Male_cM
28,10753,Chr28,3149773,13.741,9.165,18.402
28,10757,Chr28,3171637,13.813,9.165,18.525
28,10760,Chr28,3195528,13.914,9.165,18.716
28,10762,Chr28,3309983,15,9.889,20.145
28,10770,Chr28,3502787,16.033,10.895,21.18
28,10769,Chr28,3427825,16.165,11.138,21.18
28,10771,Chr28,3536082,16.561,11.785,21.426
28,10772,Chr28,3619718,17.803,13.024,22.708
28,10773,Chr28,3721867,18.366,13.67,22.989
28,10774,Chr28,3834619,19.009,13.947,24.04
28,10776,Chr28,3886585,19.653,14.37,24.949
28,10779,Chr28,3926823,19.892,14.634,25.139
28,10780,Chr28,3927064,19.938,14.634,25.209
28,10782,Chr28,3987680,20.325,15.137,25.508
28,10784,Chr28,4019191,20.706,15.417,26.131
28,10788,Chr28,4119397,22.143,16.928,27.437
28,10789,Chr28,4190564,22.887,17.401,28.393
28,10791,Chr28,4208748,23.03,17.401,28.742
28,10796,Chr28,4266439,23.922,18.377,29.481
28,10803,Chr28,4309750,24.489,18.919,30.112
28,10811,Chr28,4363107,25.022,19.509,30.587
28,10816,Chr28,4384720,25.395,19.814,31.023
28,10815,Chr28,4384259,25.395,19.814,31.023
28,10820,Chr28,4406754,25.683,20.237,31.159
28,10826,Chr28,4438612,25.834,20.411,31.293
28,10831,Chr28,4484175,26.843,21.59,32.074
28,10832,Chr28,4487832,27.067,21.71,32.506
28,10837,Chr28,4540837,27.675,22.172,33.221
28,10840,Chr28,4585580,28.084,22.408,33.835
28,10844,Chr28,4615652,28.927,22.97,34.97
28,10847,Chr28,4648100,29.466,23.472,35.411
28,10849,Chr28,4681522,29.818,23.726,35.849
28,10852,Chr28,4719048,30.122,24.44,35.849
28,10857,Chr28,4737070,30.495,24.757,36.16
28,10861,Chr28,4845249,31.513,26.549,36.519
28,10862,Chr28,4873635,32.07,27.158,36.794
28,10871,Chr28,4986767,33.339,28.239,38.493
28,10874,Chr28,5013996,33.772,28.431,39.132
28,10879,Chr28,5124753,34.681,29.586,39.701
28,10877,Chr28,5062423,34.681,29.586,39.701
28,10878,Chr28,5103281,35.21,29.93,40.538
28,10881,Chr28,5136149,35.87,31.157,40.892
28,10883,Chr28,5231552,37.434,31.785,42.848
28,10885,Chr28,5326149,39.408,34.767,44.102
28,10888,Chr28,5480634,41.039,36.266,45.873
28,10891,Chr28,5536230,42.085,36.67,47.382
28,10897,Chr28,5566051,42.462,37.243,47.722
28,10899,Chr28,5622321,43.08,37.912,48.273
28,10900,Chr28,5649442,43.684,38.651,48.754
28,10902,Chr28,5661787,43.917,38.908,48.976
28,10903,Chr28,5761272,45.935,41.17,50.702
28,10859,Chr28,6099844,51.63,49.421,54.114
28,10845,Chr28,6226949,52.774,51.558,54.21
28,10835,Chr28,6319568,53.841,53.78,54.21
28,10836,Chr28,6310914,53.841,53.78,54.21
28,10833,Chr28,6353096,53.984,54.057,54.21
28,10809,Chr28,6504684,54.298,54.691,54.21
28,10795,Chr28,6581039,54.483,55.065,54.21
1A,10945,Chr1A,1346673,0,0,0
1A,10907,Chr1A,988728,3.882,1.94,6.02
1A,10912,Chr1A,1053094,4.031,2.094,6.21
1A,10924,Chr1A,1193274,4.387,2.815,6.21
1A,10940,Chr1A,1330015,4.66,3.326,6.21
1A,10944,Chr1A,1341853,4.722,3.446,6.21
1A,56,Chr1A,1606896,6.295,6.386,6.523
1A,74,Chr1A,1639519,6.423,6.646,6.523
1A,10935,Chr1A,1791078,7.251,7.936,6.935
1A,10906,Chr1A,1875971,8.095,9.339,7.304
1A,10919,Chr1A,2064618,9.708,11.318,8.377
1A,10925,Chr1A,2119275,9.837,11.607,8.377
1A,10927,Chr1A,2165761,10.069,11.789,8.663
1A,10943,Chr1A,2222969,10.169,11.789,8.847
1A,10948,Chr1A,2281167,10.346,12.035,8.991
1A,10952,Chr1A,2373045,10.729,12.283,9.534
1A,10951,Chr1A,2370388,10.729,12.283,9.534
1A,10961,Chr1A,2464718,10.891,12.283,9.829
1A,10963,Chr1A,2587531,11.582,12.78,10.598
1A,10964,Chr1A,2640472,11.851,12.945,11.094
1A,10966,Chr1A,2681068,12.228,13.206,11.605
1A,10967,Chr1A,2723104,12.38,13.405,11.605
1A,10968,Chr1A,2817428,13.351,14.203,12.879
1A,10970,Chr1A,2993845,14.418,14.79,14.223
1A,10971,Chr1A,3048599,14.747,14.79,15.133
1A,10975,Chr1A,3209304,15.322,15.321,15.702
1A,10974,Chr1A,3120818,15.421,15.321,15.883
1A,10979,Chr1A,3275423,15.858,15.321,16.747
1A,10985,Chr1A,3419008,16.249,15.63,17.253
1A,10992,Chr1A,3540585,16.494,15.63,17.723
1A,10990,Chr1A,3525784,16.494,15.63,17.723
1A,10999,Chr1A,3683537,16.847,15.729,18.302
1A,11006,Chr1A,3813194,17.176,15.729,18.979
1A,11010,Chr1A,3871611,17.532,15.729,19.664
1A,11012,Chr1A,4020488,18.31,16.526,20.455
1A,11014,Chr1A,4042859,18.554,16.804,20.67
1A,11016,Chr1A,4314784,19.826,17.862,22.217
1A,11019,Chr1A,4354066,20.245,18.428,22.441
1A,11021,Chr1A,4458709,20.616,18.874,22.76
1A,11023,Chr1A,4593589,21.392,19.632,23.492
1A,11025,Chr1A,4705303,21.822,20.29,23.725
1A,11026,Chr1A,4726476,21.97,20.477,23.879
1A,11027,Chr1A,4830230,22.807,21.542,24.336
1A,11028,Chr1A,4938754,23.315,21.972,25.009
1A,11030,Chr1A,5060995,23.944,22.412,25.872
1A,11034,Chr1A,5594703,25.671,24.4,27.156
1A,11035,Chr1A,5781138,26.25,25.699,27.272
1A,11037,Chr1A,6274279,27.447,27.147,28.017
1A,11039,Chr1A,6771048,29.015,28.438,30.029
1A,11043,Chr1A,7051001,29.767,29.564,30.23
1A,11044,Chr1A,7130592,29.999,29.564,30.772
1A,11046,Chr1A,7277864,30.537,30.299,31.159
1A,11047,Chr1A,7331928,30.599,30.299,31.262
1A,11048,Chr1A,7377851,30.664,30.432,31.262
1A,11049,Chr1A,7464896,30.939,30.592,31.622
1A,11050,Chr1A,7484049,31.096,30.592,31.917
1A,11056,Chr1A,7971943,32.235,31.639,33.288
1A,11057,Chr1A,7972672,32.235,31.639,33.288
1A,11058,Chr1A,8114374,32.489,32.122,33.288
1A,11059,Chr1A,8184482,32.809,32.122,33.982
1A,11064,Chr1A,9185231,34.179,33.859,34.735
1A,11067,Chr1A,10685538,36.159,37.189,34.735
1A,11068,Chr1A,11899114,37.995,38.961,37.348
1A,11069,Chr1A,12105882,38.443,39.796,37.501
1A,11070,Chr1A,12249402,38.82,40.24,37.795
1A,11072,Chr1A,12527594,39.175,40.871,37.958
1A,11073,Chr1A,12759985,39.389,40.948,38.117
1A,11074,Chr1A,13122229,40.111,41.614,39.15
1A,11075,Chr1A,13671168,41.087,41.754,40.613
1A,11078,Chr1A,14286837,42.197,42.725,42.022
1A,11080,Chr1A,14824812,42.801,43.079,42.859
1A,11082,Chr1A,15526305,44.224,43.862,44.998
1A,11084,Chr1A,15711573,44.393,44.009,45.193
1A,11086,Chr1A,15897803,44.728,44.645,45.365
1A,11087,Chr1A,16037424,45.067,44.695,45.863
1A,11089,Chr1A,16520699,45.602,45.396,46.19
1A,11090,Chr1A,16770247,45.746,45.396,46.345
1A,11094,Chr1A,18552208,46.982,47.088,47.213
1A,11097,Chr1A,19850182,47.365,47.693,47.445
1A,11098,Chr1A,20743902,48.056,48.608,47.931
1A,11099,Chr1A,21577282,48.43,48.608,48.538
1A,11101,Chr1A,22189709,48.982,49.045,49.368
1A,11104,Chr1A,24169336,50.141,50.241,50.344
1A,11105,Chr1A,24471776,50.438,50.899,50.521
1A,11109,Chr1A,26087029,50.881,50.899,51.201
1A,11111,Chr1A,26760702,51.37,51.27,51.774
1A,11119,Chr1A,29362417,52.23,52.055,52.808
1A,11120,Chr1A,29815430,52.417,52.055,53.112
1A,11121,Chr1A,29997401,53.439,53.179,54.048
1A,11123,Chr1A,30257986,54.219,54.276,54.332
1A,11125,Chr1A,31036218,54.537,54.276,55.263
1A,11129,Chr1A,31547051,55.025,54.617,55.88
1A,11132,Chr1A,32257592,55.101,54.617,56
1A,11131,Chr1A,31979263,55.162,54.617,56.114
1A,11137,Chr1A,34326410,55.553,54.995,56.553
1A,11141,Chr1A,35294921,56.299,55.866,57.069
1A,11145,Chr1A,35534345,56.45,56.068,57.204
1A,11154,Chr1A,36826514,57.054,56.418,58.039
1A,11153,Chr1A,36651621,57.122,56.418,58.173
1A,11157,Chr1A,37305736,57.666,56.729,58.991
1A,11161,Chr1A,39441857,58.538,57.265,60.293
1A,11162,Chr1A,40013282,59.173,57.884,60.828
1A,11163,Chr1A,40602671,60.053,58.226,62.443
1A,11167,Chr1A,41613176,60.632,58.865,62.607
1A,11169,Chr1A,41773199,60.876,59.002,63.303
1A,11174,Chr1A,44060773,62.222,61.032,63.821
1A,11181,Chr1A,45363638,62.777,61.473,64.378
1A,11183,Chr1A,45973620,63.128,61.988,64.63
1A,11186,Chr1A,46266259,63.598,62.937,64.748
1A,11187,Chr1A,46802980,63.795,63.114,64.851
1A,11188,Chr1A,46976147,64.068,63.114,65.237
1A,11193,Chr1A,50129426,64.507,64.084,65.237
1A,11195,Chr1A,50514621,64.935,64.622,65.49
1A,11196,Chr1A,50764739,65.162,64.622,66.077
1A,11198,Chr1A,50792464,65.253,64.85,66.077
1A,11202,Chr1A,51023969,65.702,65.476,66.286
1A,11205,Chr1A,51094973,66.073,66.134,66.395
1A,11211,Chr1A,51481295,66.637,66.813,66.851
1A,11212,Chr1A,51999767,67.219,67.434,67.422
1A,11215,Chr1A,52036533,67.3,67.593,67.422
1A,11220,Chr1A,52292106,67.626,68.1,67.422
1A,11221,Chr1A,52305115,67.72,68.1,67.681
1A,11224,Chr1A,52360279,67.831,68.373,67.681
1A,11232,Chr1A,52941874,68.405,69.151,67.987
1A,11235,Chr1A,53049145,68.535,69.328,68.109
1A,11237,Chr1A,53378493,69.067,69.953,68.525
1A,11243,Chr1A,53546034,69.314,70.449,68.686
1A,11248,Chr1A,53709846,69.653,70.629,68.738
1A,11249,Chr1A,53730938,69.933,70.739,69.915
1A,11252,Chr1A,53928995,70.308,71.181,69.915
1A,11256,Chr1A,54013887,71.194,71.558,71.119
1A,11257,Chr1A,54014012,71.194,71.558,71.119
1A,11260,Chr1A,54188712,71.251,71.706,71.119
1A,11265,Chr1A,54263983,71.483,71.941,71.429
1A,11271,Chr1A,54512615,72.074,72.787,71.664
1A,11276,Chr1A,54600929,72.222,73.204,71.664
1A,11274,Chr1A,54547615,72.309,73.32,71.664
1A,11282,Chr1A,55025289,73.004,73.933,72.427
1A,11283,Chr1A,55159181,73.235,74.232,72.604
1A,11286,Chr1A,55305772,73.43,74.42,72.748
1A,11287,Chr1A,55381623,73.74,74.932,72.901
1A,11289,Chr1A,55804099,73.877,75.294,72.901
1A,11291,Chr1A,55865565,73.967,75.294,72.987
1A,11294,Chr1A,56323725,74.151,75.448,73.185
1A,11296,Chr1A,56673386,74.65,75.906,73.708
1A,11298,Chr1A,56891071,74.885,76.021,74.09
1A,11301,Chr1A,57206858,75.259,76.364,74.451
1A,11302,Chr1A,57459086,75.895,77.124,74.994
1A,11304,Chr1A,57818469,76.294,77.255,75.77
1A,11307,Chr1A,58411219,76.852,78.014,76.046
1A,11309,Chr1A,59810921,77.409,78.698,76.46
1A,11310,Chr1A,59981375,77.905,79.378,76.759
1A,11314,Chr1A,60325797,78.183,79.804,76.915
1A,11315,Chr1A,60365545,78.664,80.026,77.66
1A,11318,Chr1A,60566306,78.796,80.244,77.66
1A,11320,Chr1A,60897666,79.082,80.256,78.175
1A,11322,Chr1A,61441553,81.745,83.006,80.843
1A,11325,Chr1A,61988085,83.259,85.005,81.876
1A,11326,Chr1A,62141096,83.6,85.286,82.27
1A,11328,Chr1A,62706002,84.645,86.086,83.513
1A,11327,Chr1A,62458725,84.756,86.086,83.701
1A,11331,Chr1A,62975182,86.233,87.743,85.096
1A,11332,Chr1A,63111585,86.349,87.743,85.275
1A,11335,Chr1A,63171761,86.444,87.743,85.428
1A,11338,Chr1A,63758231,87.982,89.218,87.06
1A,11341,Chr1A,63969187,88.99,90.269,88.14
1A,11344,Chr1A,64161185,89.392,90.269,88.7
1A,11345,Chr1A,64641374,89.893,91.043,89.071
1A,11347,Chr1A,64846318,90.529,91.786,89.648
1A,11349,Chr1A,64924257,90.643,91.786,89.844
1A,11351,Chr1A,65052869,90.993,91.786,90.535
1A,11352,Chr1A,65285210,91.749,92.579,91.206
1A,11354,Chr1A,65717338,92.797,93.507,92.425
1A,11355,Chr1A,66525702,95.009,95.362,95.045
1A,11358,Chr1A,66654941,95.305,95.726,95.216
1A,11360,Chr1A,66686510,95.305,95.726,95.216
1A,11362,Chr1A,66778206,95.649,96.065,95.566
1A,11364,Chr1A,66950077,95.818,96.065,95.991
1A,11367,Chr1A,67491125,96.327,96.848,96.216
1A,11372,Chr1A,67620861,96.86,97.412,96.709
1A,11427,Chr1A,68748980,98.199,98.754,98.025
1A,11432,Chr1A,69379275,98.846,99.291,99.021
1A,11435,Chr1A,69905530,99.412,99.291,99.85
1A,11442,Chr1A,71147396,99.825,99.291,100.701
1A,11340,Chr1A,74578598,100.055,99.389,100.999
1A,11379,Chr1A,75096118,100.141,99.389,101.244
1A,11382,Chr1A,75465136,100.751,99.925,101.939
1A,11383,Chr1A,75683750,101.138,100.268,102.398
1A,11384,Chr1A,75844248,101.656,100.268,103.367
1A,11385,Chr1A,76548203,103.52,101.408,105.996
1A,11386,Chr1A,76851584,104.101,101.825,106.774
1A,11387,Chr1A,76943770,104.473,101.999,107.31
1A,11388,Chr1A,77010443,104.863,102.166,108.066
1A,11390,Chr1A,77062692,104.982,102.321,108.066
1A,11391,Chr1A,77137969,105.195,102.321,108.484
1A,11393,Chr1A,77370716,106.059,103.072,109.398
1A,11395,Chr1A,77640701,106.713,103.518,110.285
1A,11396,Chr1A,77687995,107.008,103.518,110.867
1A,11398,Chr1A,77965749,107.992,104.067,112.319
1A,11401,Chr1A,78136643,108.528,104.333,113.284
1A,11402,Chr1A,78165383,109.105,104.826,113.727
1A,11403,Chr1A,78365464,109.619,105.205,114.485
1A,11409,Chr1A,78783784,110.908,105.878,116.342
1A,11413,Chr1A,78950347,111.609,106.492,117.194
1A,11415,Chr1A,79050202,111.705,106.492,117.338
1A,11416,Chr1A,79483600,112.376,106.828,118.352
1A,11422,Chr1A,79732367,112.68,107.128,118.657
1A,11404,Chr1A,78597637,118.257,110.63,126.355
4A,11501,Chr4A,761748,0,0,0
4A,11496,Chr4A,304639,0.173,0.12,0.195
4A,11502,Chr4A,883563,0.444,0.602,0.275
4A,11506,Chr4A,1088775,0.578,0.92,0.275
4A,11512,Chr4A,1391018,0.862,1.236,0.46
4A,11513,Chr4A,1465493,1.103,1.69,0.46
4A,11516,Chr4A,1697235,1.49,2.249,0.742
4A,11521,Chr4A,2477131,3.71,4.902,2.498
4A,11523,Chr4A,2776811,4.271,5.803,2.884
4A,11525,Chr4A,3269025,5.748,7.176,4.365
4A,11527,Chr4A,3781975,7.687,8.663,6.765
4A,11528,Chr4A,4033140,8.141,8.663,7.521
4A,11530,Chr4A,4219935,8.697,9.252,8.132
4A,11531,Chr4A,4310157,8.88,9.252,8.568
4A,11534,Chr4A,4619619,9.829,10.011,9.585
4A,11537,Chr4A,4791888,10.019,10.58,9.809
4A,11540,Chr4A,5059506,10.683,10.58,10.777
4A,11538,Chr4A,4802483,10.821,10.58,11.019
4A,11544,Chr4A,5240470,11.55,10.863,12.198
4A,11541,Chr4A,5141293,11.757,10.863,12.628
4A,11549,Chr4A,5327255,12.173,11.229,13.21
4A,11553,Chr4A,5436253,12.574,11.229,14.176
4A,11556,Chr4A,5492618,12.837,11.418,14.176
4A,11560,Chr4A,5538105,13.014,11.418,14.654
4A,11565,Chr4A,5588350,13.193,11.418,14.965
4A,11568,Chr4A,5656464,13.355,11.497,15.273
4A,11573,Chr4A,5762621,13.695,11.71,15.718
4A,11577,Chr4A,5832082,14.237,11.796,16.715
4A,11579,Chr4A,5874033,14.363,11.796,16.961
4A,11581,Chr4A,5932436,14.363,11.796,16.961
4A,11596,Chr4A,6117841,14.85,11.923,17.806
4A,11592,Chr4A,6031159,14.94,11.923,17.979
4A,11593,Chr4A,6080867,15.001,11.923,18.104
4A,11602,Chr4A,6159917,15.253,12.059,18.497
4A,11614,Chr4A,6308522,15.518,12.085,18.978
4A,11608,Chr4A,6225276,15.518,12.085,18.978
4A,11623,Chr4A,6513339,15.777,12.301,19.297
4A,11637,Chr4A,6793131,15.841,12.301,19.408
4A,11631,Chr4A,6622513,15.948,12.301,19.601
4A,11640,Chr4A,9706145,16.283,12.456,20.106
4A,11644,Chr4A,10694683,16.386,12.456,20.395
4A,11645,Chr4A,10986886,16.582,12.562,20.602
4A,11647,Chr4A,11610610,17.073,12.958,21.229
4A,11651,Chr4A,12591121,17.732,13.667,21.867
4A,11653,Chr4A,12806116,18.016,13.937,22.158
4A,11652,Chr4A,12783975,18.115,13.937,22.32
4A,11659,Chr4A,13258917,18.574,14.468,22.708
4A,11665,Chr4A,14338433,19.027,14.55,23.532
4A,11666,Chr4A,14446417,19.224,14.673,23.753
4A,11668,Chr4A,14644044,19.71,15.64,24.092
4A,11669,Chr4A,14826104,20.206,15.698,24.702
4A,11670,Chr4A,15112931,20.816,16.432,25.245
4A,11671,Chr4A,15181017,20.997,16.549,25.455
4A,11673,Chr4A,15275919,21.209,16.549,26.093
4A,11674,Chr4A,15493615,21.564,17.035,26.093
4A,11676,Chr4A,16604045,26.072,22.355,29.826
4A,11677,Chr4A,16979745,27.748,24.432,31.083
4A,11678,Chr4A,17157042,28.371,25.088,31.721
4A,11679,Chr4A,17280653,29.258,25.771,32.739
4A,11680,Chr4A,17358520,29.966,26.525,33.443
4A,11683,Chr4A,17456114,30.121,26.791,33.443
4A,11686,Chr4A,17485965,30.51,27.473,33.628
4A,11694,Chr4A,17704008,31.402,28.959,33.888
4A,11696,Chr4A,17724983,31.402,28.959,33.888
4A,11697,Chr4A,17907266,32.423,30.441,34.439
4A,11698,Chr4A,17930554,32.558,30.695,34.439
4A,11700,Chr4A,17970153,32.867,31.269,34.439
4A,11701,Chr4A,18010273,33.112,31.461,34.825
4A,11706,Chr4A,18175028,34.399,33.265,35.627
4A,11705,Chr4A,18173289,34.578,33.265,36.021
4A,11709,Chr4A,18264586,34.744,33.45,36.021
4A,11715,Chr4A,18363530,35.724,34.852,36.553
4A,11716,Chr4A,18432478,36.33,35.529,37.049
4A,11718,Chr4A,18506837,37.127,36.211,38.104
4A,11719,Chr4A,18543771,37.847,37.129,38.592
4A,11720,Chr4A,18577094,37.847,37.129,38.592
4A,11722,Chr4A,18675759,38.9,37.962,39.894
4A,11723,Chr4A,18715623,39.781,38.598,41.108
4A,11728,Chr4A,18964805,42.56,40.535,44.602
4A,11729,Chr4A,19050106,42.947,41.04,44.976
4A,11733,Chr4A,19123001,43.899,41.04,46.504
4A,11734,Chr4A,19142689,44.036,41.661,46.646
4A,11736,Chr4A,19216537,44.69,42.002,47.403
4A,11737,Chr4A,19228768,44.942,42.508,47.403
4A,11738,Chr4A,19262246,45.114,42.796,47.512
4A,11742,Chr4A,19614722,47.139,44.741,49.62
4A,11743,Chr4A,19627179,47.189,44.741,49.709
4A,11740,Chr4A,19489166,47.327,44.741,49.951
4A,11747,Chr4A,19825114,48.103,45.402,50.856
4A,11746,Chr4A,19768000,48.19,45.493,50.963
4A,11751,Chr4A,19860272,48.468,45.657,51.299
4A,11752,Chr4A,19899605,48.584,45.835,51.437
4A,11754,Chr4A,19921194,48.835,45.863,51.917
4A,11755,Chr4A,19932345,48.946,46.053,51.917
4A,11756,Chr4A,19964611,49.22,46.338,52.161
4A,11761,Chr4A,20174153,50.438,47.759,53.197
4A,11760,Chr4A,20128715,50.438,47.759,53.197
4A,11765,Chr4A,20286840,50.947,48.218,53.717
4A,11766,Chr4A,20305129,50.947,48.218,53.717
4A,11770,Chr4A,20351909,51.218,48.608,53.879
4A,11771,Chr4A,20411565,51.652,49.145,54.258
4A,11775,Chr4A,20559869,52.762,50.83,54.854
4A,11778,Chr4A,20682224,53.19,51.091,55.327
4A,11782,Chr4A,20758152,53.518,51.62,55.444
4A,11783,Chr4A,20800700,53.627,51.861,55.444
4A,11786,Chr4A,20835636,53.711,51.861,55.649
4A,11805,Chr4A,20995694,53.924,52.183,55.741
4A,11802,Chr4A,20992024,53.993,52.319,55.741
4A,11809,Chr4A,21056029,54.177,52.56,55.842
4A,11812,Chr4A,21105920,54.454,53.162,55.842
4A,11810,Chr4A,21089126,54.517,53.287,55.842
4A,11815,Chr4A,21130687,54.63,53.526,55.842
4A,11816,Chr4A,21138577,54.705,53.526,55.912
4A,11823,Chr4A,21231019,54.889,53.955,55.912
4A,11820,Chr4A,21190966,54.958,54.101,55.912
4A,11827,Chr4A,21329032,55.482,55.176,55.912
4A,11833,Chr4A,21387665,55.597,55.411,55.912
4A,11835,Chr4A,21405575,55.643,55.501,55.912
4A,11839,Chr4A,21536257,55.911,56.017,55.912
4A,11853,Chr4A,21752034,56.071,56.328,55.912
4A,11837,Chr4A,21484032,56.071,56.328,55.912
29,11879,Chr29,905707,0,0,0
29,11880,Chr29,920195,0.435,0.255,0.628
29,11884,Chr29,986101,0.659,0.629,0.862
29,11891,Chr29,1024338,0.719,0.629,0.941
29,11899,Chr29,1153199,1.035,0.629,1.538
29,11894,Chr29,1089719,1.138,0.629,1.729
29,11901,Chr29,1212515,1.57,0.704,2.556
29,11902,Chr29,1238693,1.645,0.785,2.556
29,11906,Chr29,1270667,1.971,0.785,3.273
29,11905,Chr29,1268425,1.971,0.785,3.273
29,11909,Chr29,1351175,2.855,1.248,4.473
29,11864,Chr29,1483720,4.51,3.136,5.9
29,11863,Chr29,1486037,4.881,3.408,6.308
29,11861,Chr29,1521411,5.301,4.242,6.308
29,11858,Chr29,1632263,7.05,5.82,8.294
29,11866,Chr29,1679776,7.566,6.535,8.752
29,11871,Chr29,1724839,7.892,6.549,9.186
29,11877,Chr29,1832951,9.039,8.24,9.87
29,11881,Chr29,1879894,9.456,9.097,9.87
29,11886,Chr29,1943793,9.594,9.258,9.87
29,11889,Chr29,1971290,9.744,9.258,10.317
29,11898,Chr29,2094790,10.597,10.99,10.317
29,3513,Chr29,2479850,42.138,36.923,47.884
29,11860,Chr29,2546539,42.896,37.677,48.894
29,11862,Chr29,2619820,43.556,38.739,49.124
29,11865,Chr29,2677790,43.976,39.374,49.27
29,11872,Chr29,2794702,44.414,40.272,49.27
29,11876,Chr29,2846653,45.505,42.25,49.681
29,130,Chr29,3272854,51.453,50.818,53.006
29,145,Chr29,3451982,51.939,51.412,53.425
30,115,Chr30,242991,0,0,0
30,62,Chr30,94113,1.202,2.405,0
30,116,Chr30,243163,1.53,3.11,0
30,123,Chr30,255895,1.652,3.334,0
30,92,Chr30,534129,6.198,12.442,0.316
30,2,Chr30,714424,8.236,15.902,1.639
30,14,Chr30,881084,12.734,21.528,4.745
30,45,Chr30,911044,13.258,21.927,5.441
30,3,Chr30,1317557,39.124,45.151,33.99
30,72,Chr30,1776685,51.955,55.846,49.378
34,1,Chr34,104064,0,0,0
34,27,Chr34,292617,7.46,7.536,7.485
34,8,Chr34,337815,9.902,10.451,9.42
34,120,Chr34,580808,14.22,14.746,13.831
34,119,Chr34,583072,14.22,14.746,13.831
34,111,Chr34,602311,14.362,14.895,13.831
34,107,Chr34,616547,14.42,15.18,13.831
34,94,Chr34,666634,14.809,15.372,14.346
34,89,Chr34,692028,14.809,15.372,14.346
34,76,Chr34,714397,14.88,15.511,14.346
34,87,Chr34,696001,14.88,15.511,14.346
34,75,Chr34,714946,14.959,15.511,14.531
34,43,Chr34,773416,15.699,16.604,14.87
31,49,Chr31,171240,0,0,0
31,21,Chr31,108122,0.244,0,0.42
31,31,Chr31,125939,0.382,0.415,0.431
31,33,Chr31,1450188,13.604,12.199,14.893
31,13,Chr31,1752396,41.188,37.424,45.01
31,7,Chr31,1758815,41.188,37.424,45.01
31,35,Chr31,1986633,47.127,44.975,49.423
31,50,Chr31,2154338,50.337,49.654,50.891
31,65,Chr31,2190547,50.858,50.414,50.891
31,104,Chr31,2289223,51.469,50.643,52.234
31,105,Chr31,2289424,51.469,50.643,52.234
31,124,Chr31,2329112,52.419,52.393,52.526
31,126,Chr31,2337217,52.419,52.393,52.526
31,100,Chr31,2257235,52.826,52.781,52.979
Z,12201,ChrZ,878848,0,0,0
Z,12195,ChrZ,926592,0.105,0.247,0
Z,12190,ChrZ,1002782,0.262,0.247,0.26
Z,12200,ChrZ,1147598,0.56,0.601,0.575
Z,11981,ChrZ,1350261,24.239,3.111,53.936
Z,11984,ChrZ,1424833,24.347,3.611,53.936
Z,11991,ChrZ,1896836,24.67,4.351,53.936
Z,11997,ChrZ,2091006,24.949,4.967,53.936
Z,12002,ChrZ,2401136,25.303,5.728,53.936
Z,12006,ChrZ,2693126,25.794,6.729,53.936
Z,12008,ChrZ,2842599,26.053,7.284,53.936
Z,12010,ChrZ,2954476,26.525,8.24,53.936
Z,12014,ChrZ,3142990,26.733,8.667,53.936
Z,12019,ChrZ,3470938,27.383,10.005,53.936
Z,12020,ChrZ,3579971,27.529,10.303,53.936
Z,12022,ChrZ,3844048,28.003,11.262,53.936
Z,12024,ChrZ,4641900,29.282,13.871,53.936
Z,12026,ChrZ,5085398,29.98,15.331,53.936
Z,12029,ChrZ,5466751,30.262,15.91,53.936
Z,12031,ChrZ,5796920,31.193,17.824,53.936
Z,12032,ChrZ,6349021,31.755,19.027,53.936
Z,12033,ChrZ,6594410,32.484,20.554,53.936
Z,12035,ChrZ,6747338,32.992,21.619,53.936
Z,12039,ChrZ,7812981,34.541,24.798,53.936
Z,12046,ChrZ,8804329,35.412,26.569,53.936
Z,12051,ChrZ,8981258,35.549,26.845,53.936
Z,12053,ChrZ,9034785,35.698,27.145,53.936
Z,12065,ChrZ,9284980,35.907,27.565,53.936
Z,12068,ChrZ,9413060,36.1,27.955,53.936
Z,12079,ChrZ,9576629,36.29,28.337,53.936
Z,12082,ChrZ,9691520,36.631,29.023,53.936
Z,12087,ChrZ,10317455,37.83,31.456,53.936
Z,12092,ChrZ,10442375,38.194,32.203,53.936
Z,12098,ChrZ,10888260,38.551,32.925,53.936
Z,12099,ChrZ,10925564,38.739,33.307,53.936
Z,12101,ChrZ,11472274,39.402,34.655,53.936
Z,12104,ChrZ,11875623,40.016,35.907,53.936
Z,12106,ChrZ,13326913,41.208,38.318,53.936
Z,12108,ChrZ,13431087,41.304,38.511,53.936
Z,12109,ChrZ,13576559,41.304,38.511,53.936
Z,12113,ChrZ,14326918,41.954,39.819,53.936
Z,12115,ChrZ,14799637,42.037,39.996,53.936
Z,12118,ChrZ,16679050,43.946,43.862,53.936
Z,12123,ChrZ,17449766,44.167,44.311,53.936
Z,12125,ChrZ,17731654,44.403,44.79,53.936
Z,12128,ChrZ,18379066,44.732,45.456,53.936
Z,12129,ChrZ,19338456,45.205,46.415,53.936
Z,12134,ChrZ,20692308,45.569,47.15,53.936
Z,12138,ChrZ,21805762,45.857,47.732,53.936
Z,12140,ChrZ,22358257,46.269,48.563,53.936
Z,12157,ChrZ,25604840,47.001,50.043,53.936
Z,12159,ChrZ,26377984,47.268,50.584,53.936
Z,12161,ChrZ,27400117,47.474,51.001,53.936
Z,12165,ChrZ,30844341,48.235,52.553,53.936
Z,12152,ChrZ,33382624,48.849,53.807,53.936
Z,12149,ChrZ,34696275,49.074,54.265,53.936
Z,12146,ChrZ,35694118,49.423,54.972,53.936
Z,12142,ChrZ,37807755,49.895,55.953,53.936
